node1,node2,flow,degree,class
472,782,-0.1586463223787167,90,0
35,473,-0.0150365027917994,386,0
474,109016,-0.76997441000853,28,0
170,475,-0.0402843058580763,42,0
125,69811,0.0975609756097561,98,0
476,15989,0.1837040678579492,201,0
11,4993,0.0410812461820403,44,0
477,6335,-0.0027406975483914,100,0
446,478,0.0532118037654919,44,0
479,109017,-0.188379661930737,49,0
480,5675,0.5586213164763588,20,0
481,1222,0.142474553147538,120,0
144,1261,-0.1371919441475103,88,0
482,27068,0.1624190938511326,94,0
483,109018,-0.0818534754564171,29,0
484,36374,0.0964024657900261,20,0
250,724,0.0765876621819862,160,0
485,6939,0.003714731671232,81,0
486,99653,-0.2731010056289924,32,0
487,8888,0.3994008986520219,62,0
326,488,0.1372759216246799,25,0
489,9797,-0.1137332954222348,30,0
490,109019,-0.7636126364314284,64,0
10,1184,-0.0584743899758188,200,0
35,491,0.0119665297063851,319,0
34,45365,-0.025725605270319,70,0
60,202,0.2141702586206896,44,0
172,652,-0.1188520715393785,181,0
492,563,-0.0734004247068599,99,0
115,6341,-0.0512360696594325,85,0
493,6764,-0.2004663056558363,65,0
494,514,0.1273540943566011,128,0
495,6592,0.2093700370566437,88,0
28,2638,0.0157024299958206,249,0
142,5481,0.0682564146514632,37,0
467,496,-0.257120247903658,75,0
138,497,0.0277366603228307,141,0
1,64068,0.0442069741282339,53,0
498,3463,0.0645227355302214,101,0
499,6748,0.3666271471803117,35,0
469,39197,-0.3010233141086742,65,0
500,18117,-0.1423238055003472,20,0
299,501,0.0311432430285214,123,0
502,51812,0.5621261674550303,57,0
24,219,0.0099467637993835,118,0
306,95429,-0.6406653679152576,39,0
32,1063,-0.0256915336081932,61,0
503,3080,0.0533067265691653,105,0
129,10024,0.0599490780032404,149,0
120,945,0.1249103045473508,62,0
329,572,-0.2690927428597625,21,0
75,876,-0.1279261457303,65,0
485,3327,-0.0027371907021206,81,0
229,20822,-0.0428003505247184,31,0
504,109020,-0.0184108736521382,15,0
192,542,0.1031265649154129,75,0
505,566,-0.0047265541678093,168,0
506,8217,-0.0543738198238103,186,0
507,109021,-0.5326418345705196,51,0
508,549,0.6431881371640408,24,0
234,509,0.0387560354332205,29,0
510,1625,-0.1564536918415811,26,0
216,19278,0.0415810533145885,90,0
28,101,-0.0059752439481379,323,0
511,2115,0.0059523809523809,37,0
512,4248,0.3242938570923205,71,0
250,2713,0.052109019807607,99,0
513,1222,-0.014740363647564,102,0
59,514,-0.0984702403907957,211,0
